poste,heure,vitesse,debit,occupation
M3o,13:18,83.93,314.79,0.05110
M3o,13:24,83.82,317.77,0.05100
M3o,13:30,83.35,333.95,0.05392
M3o,13:36,83.34,334.79,0.05501
M3o,13:42,83.68,343.51,0.05556
M3o,13:48,83.72,343.33,0.05548
M3o,13:54,83.90,320.79,0.05266
M3o,14:00,83.57,314.67,0.05117
M3o,14:06,83.79,322.74,0.05218
M3o,14:12,83.33,347.87,0.05587
M3o,14:18,83.15,342.54,0.05649
M3o,14:24,83.01,331.18,0.05417
M3o,14:30,83.04,328.95,0.05418
M3o,14:36,83.27,323.74,0.05352
M3o,14:42,83.56,330.10,0.05382
M3o,14:48,83.42,326.18,0.05359
M3o,14:54,83.58,318.33,0.05285
M3o,15:00,83.11,319.15,0.05289
M3o,15:06,82.84,333.33,0.05524
M3o,15:12,82.64,346.41,0.05685
M3o,15:18,82.74,342.71,0.05717
M3o,15:24,82.00,344.18,0.05822
M3o,15:30,81.46,354.54,0.05963
M3o,15:36,81.86,361.87,0.05989
M3o,15:42,81.24,357.69,0.06075
M3o,15:48,80.11,372.33,0.06496
M3o,15:54,80.61,363.11,0.06087
M3o,16:00,80.69,359.67,0.06098
M3o,16:06,80.10,384.31,0.06497
M3o,16:12,77.61,400.38,0.07304
M3o,16:18,77.70,412.38,0.07244
M3o,16:24,77.90,403.90,0.07072
M3o,16:30,77.76,393.64,0.07026
M3o,16:36,76.69,405.05,0.07258
M3o,16:42,74.02,393.77,0.07574
M3o,16:48,73.67,407.50,0.07802
M3o,16:54,71.34,395.97,0.07960
M3o,17:00,71.03,405.82,0.08258
M3o,17:06,67.54,410.03,0.08977
M3o,17:12,60.71,419.21,0.10303
M3o,17:18,51.51,423.30,0.12278
M3o,17:24,43.15,388.97,0.13356
M3o,17:30,42.37,377.57,0.13897
M3o,17:36,44.32,383.22,0.13797
M3o,17:42,44.40,386.27,0.14054
M3o,17:48,42.65,364.54,0.14189
M3o,17:54,45.68,361.49,0.13280
M3o,18:00,46.78,355.81,0.12951
M3o,18:06,46.31,354.65,0.13439
M3o,18:12,44.93,369.19,0.13308
M3o,18:18,43.36,376.83,0.14294
M3o,18:24,42.91,369.61,0.14258
M3o,18:30,43.80,359.61,0.13968
M3o,18:36,46.40,369.47,0.13276
M3o,18:42,50.08,358.08,0.12228
M3o,18:48,55.38,336.58,0.10570
M3o,18:54,62.27,331.50,0.08867
M3o,19:00,70.76,313.25,0.06843
M3o,19:06,74.24,317.81,0.06329
M3o,19:12,75.76,319.94,0.06418
M3o,19:18,76.40,317.67,0.05939
M3o,19:24,79.18,293.28,0.05101
M3o,19:30,79.15,294.00,0.05089
M3o,19:36,79.64,285.50,0.04975
M3o,19:42,81.12,270.69,0.04318
M3o,19:48,82.25,255.75,0.04054
M3o,19:54,83.33,245.58,0.03775
M3o,20:00,85.05,221.58,0.03216
M3o,20:06,85.72,216.19,0.03123
M3o,20:12,86.16,209.42,0.02974
M3o,20:18,86.29,186.75,0.02663
M3o,20:24,87.06,168.25,0.02404
M3o,20:30,87.10,150.06,0.02139
M3o,20:36,87.91,137.75,0.01955
M3o,20:42,87.63,132.57,0.01874
M3o,20:48,87.36,119.11,0.01715
M3o,20:54,87.44,117.62,0.01727
M3o,21:00,87.20,106.57,0.01627
M3o,21:06,84.79,99.65,0.01473
M3o,21:12,87.07,99.08,0.01453
M3o,21:18,84.92,96.86,0.01435
M3o,21:24,86.95,102.67,0.01553
M3o,21:30,86.46,95.03,0.01444
M3o,21:36,85.41,82.19,0.01347
M3o,21:42,82.16,82.58,0.01396
M3o,21:48,82.35,79.05,0.01402
M3o,21:54,79.98,78.81,0.01393
M3o,22:00,82.28,74.34,0.01333
M3o,22:06,80.31,88.39,0.01392
M3o,22:12,81.25,88.70,0.01568
M3o,22:18,79.77,76.66,0.01220
M3o,22:24,85.37,67.80,0.01206
M3o,22:30,84.10,72.34,0.01179
M3o,22:36,83.28,69.79,0.01146
M3o,22:42,86.04,73.43,0.01304
M3o,22:48,85.88,74.59,0.01234
M3o,22:54,86.68,74.30,0.01245
M3o,23:00,86.48,69.52,0.01148
M3o,23:06,82.92,67.00,0.01124
M3o,23:12,87.36,69.96,0.01130
M3o,23:18,86.97,67.42,0.01124
M3o,23:24,82.53,58.70,0.01086
M3o,23:30,87.62,64.76,0.01105
M3o,23:36,85.53,52.04,0.00986
M3o,23:42,83.82,51.08,0.00898
M3o,23:48,86.03,47.96,0.00913
M3o,23:54,84.60,44.14,0.00954
M3n,00:00,85.38,34.04,0.01073
M3n,00:06,85.61,28.00,0.00929
M3n,00:12,86.15,26.83,0.00878
M3n,00:18,85.88,26.61,0.00860
M3n,00:24,86.31,26.43,0.00868
M3n,00:30,85.62,25.00,0.00901
M3n,00:36,85.85,21.35,0.00777
M3n,00:42,85.18,21.54,0.00876
M3n,00:48,85.25,20.28,0.00768
M3n,00:54,85.90,19.33,0.00764
M3n,01:00,87.56,15.75,0.00603
M3n,01:06,84.05,13.32,0.00622
M3n,01:12,86.75,15.42,0.00617
M3n,01:18,85.33,13.29,0.00595
M3n,01:24,82.82,13.76,0.00593
M3n,01:30,79.76,12.85,0.00611
M3n,01:36,81.43,12.72,0.00637
M3n,01:42,82.58,12.92,0.00661
M3n,01:48,85.33,12.72,0.00680
M3n,01:54,81.98,10.04,0.00608
M3n,02:00,87.42,10.25,0.00636
M3n,02:06,86.20,10.79,0.00594
M3n,02:12,87.37,8.79,0.00550
M3n,02:18,86.16,9.75,0.00608
M3n,02:24,86.80,11.21,0.00594
M3n,02:30,84.27,10.46,0.00670
M3n,02:36,83.59,9.33,0.00628
M3n,02:42,86.73,8.17,0.00650
M3n,02:48,85.90,11.12,0.00614
M3n,02:54,86.85,12.46,0.00677
M3n,03:00,86.08,11.25,0.00558
M3n,03:06,81.99,11.79,0.00654
M3n,03:12,86.71,11.00,0.00576
M3n,03:18,83.91,10.74,0.00612
M3n,03:24,84.16,10.17,0.00677
M3n,03:30,82.71,11.38,0.00693
M3n,03:36,84.70,13.22,0.00726
M3n,03:42,83.61,13.04,0.00699
M3n,03:48,88.39,13.57,0.00693
M3n,03:54,82.64,14.46,0.00948
M3n,04:00,81.34,13.91,0.00730
M3n,04:06,86.64,14.95,0.00827
M3n,04:12,84.27,16.95,0.00887
M3n,04:18,86.30,17.76,0.00874
M3n,04:24,84.69,21.67,0.01088
M3n,04:30,86.48,19.25,0.01000
M3n,04:36,87.74,29.05,0.01246
M3n,04:42,87.08,32.59,0.01248
M3n,04:48,87.17,35.57,0.01289
M3n,04:54,88.09,31.25,0.01262
M3n,05:00,86.07,34.75,0.01357
M3n,05:06,85.39,38.96,0.01553
M3n,05:12,85.23,41.52,0.01481
M3n,05:18,85.54,50.52,0.01580
M3n,05:24,86.39,56.60,0.01637
M3n,05:30,85.85,66.52,0.01639
M3n,05:36,86.96,78.16,0.01885
M3n,05:42,87.97,83.20,0.02015
M3n,05:48,87.19,89.44,0.02142
M3n,05:54,87.41,85.00,0.01993
M3n,06:00,86.28,92.88,0.02189
M3n,06:06,86.50,105.60,0.02591
M3n,06:12,85.94,139.88,0.03312
M3n,06:18,86.16,167.12,0.03863
M3n,06:24,85.65,197.68,0.04500
M3n,06:30,83.31,226.00,0.05220
M3n,06:36,80.57,297.92,0.07010
M3n,06:42,77.02,353.72,0.08633
M3n,06:48,72.21,400.92,0.10383
M3n,06:54,66.36,395.60,0.11190
M3n,07:00,60.54,380.56,0.11928
M3n,07:06,57.58,344.33,0.11727
M3n,07:12,54.96,336.78,0.12002
M3n,07:18,55.49,357.35,0.11852
M3n,07:24,55.47,350.69,0.11654
M3n,07:30,55.06,338.84,0.11602
M3n,07:36,55.15,334.78,0.11860
M3n,07:42,54.33,330.37,0.11315
M3n,07:48,54.65,344.33,0.11666
M3n,07:54,51.65,325.04,0.11801
M3n,08:00,55.64,342.81,0.11598
M3n,08:06,56.41,331.59,0.11592
M3n,08:12,54.67,348.35,0.11919
M3n,08:18,52.88,322.46,0.12018
M3n,08:24,50.93,301.07,0.12107
M3n,08:30,54.29,339.74,0.11916
M3n,08:36,52.55,321.69,0.11491
M3n,08:42,53.99,334.79,0.11545
M3n,08:48,53.54,296.34,0.11521
M3n,08:54,55.17,292.53,0.10549
M3n,09:00,56.03,308.34,0.11225
M3n,09:06,59.46,296.45,0.10696
M3n,09:12,62.48,271.50,0.09844
M3n,09:18,66.94,283.55,0.08655
M3n,09:24,70.70,261.53,0.08057
M3n,09:30,72.16,287.10,0.08244
M3n,09:36,72.16,280.34,0.08254
M3n,09:42,68.92,265.59,0.07779
M3n,09:48,72.09,279.36,0.08212
M3n,09:54,75.85,271.61,0.07093
M3n,10:00,78.72,250.07,0.06447
M3n,10:06,78.65,251.14,0.06453
M3n,10:12,78.05,247.52,0.06501
M3n,10:18,75.93,258.50,0.06248
M3n,10:24,79.31,257.21,0.06618
M3n,10:30,76.54,267.43,0.06261
M3n,10:36,79.72,274.26,0.06446
M3n,10:42,79.19,262.93,0.06314
M3n,10:48,77.37,254.39,0.06024
M3n,10:54,79.42,259.32,0.06202
M3n,11:00,78.86,249.79,0.05985
M3n,11:06,79.84,244.52,0.05986
M3n,11:12,79.43,267.25,0.06236
M3n,11:18,79.02,272.50,0.06396
M3n,11:24,75.92,276.39,0.06412
M3n,11:30,78.17,291.18,0.06870
M3n,11:36,78.36,285.46,0.06731
M3n,11:42,78.90,290.54,0.06718
M3n,11:48,79.28,287.79,0.06870
M3n,11:54,80.33,278.79,0.06559
M3n,12:00,80.40,289.93,0.06537
M3n,12:06,80.53,308.00,0.06783
M3n,12:12,80.44,308.00,0.06849
M3n,12:18,80.96,294.03,0.06522
M3n,12:24,81.06,274.48,0.06100
M3n,12:30,81.26,262.72,0.05856
M3n,12:36,81.66,249.60,0.05721
M3n,12:42,81.77,247.86,0.05373
M3n,12:48,81.92,239.83,0.05292
M3n,12:54,82.04,238.28,0.05226
M3n,13:00,81.36,241.55,0.05357
M3n,13:06,81.33,255.21,0.05584
M3n,13:12,80.64,272.21,0.06024
M3n,13:18,80.61,278.14,0.06140
M3n,13:24,79.83,284.76,0.06364
M3n,13:30,79.24,294.90,0.06545
M3n,13:36,79.23,302.90,0.06890
M3n,13:42,78.76,310.10,0.07064
M3n,13:48,79.54,311.45,0.07119
M3n,13:54,80.07,279.43,0.06263
M3n,14:00,79.55,283.52,0.06336
M3n,14:06,79.31,288.38,0.06468
M3n,14:12,79.53,303.07,0.06686
M3n,14:18,78.88,293.30,0.06888
M3n,14:24,76.47,280.37,0.06328
M3n,14:30,78.70,289.24,0.06648
M3n,14:36,78.83,270.45,0.06224
M3n,14:42,79.43,280.87,0.06357
M3n,14:48,79.44,271.77,0.06196
M3n,14:54,79.11,275.83,0.06310
M3n,15:00,79.20,274.53,0.06160
M3n,15:06,77.96,281.61,0.06412
M3n,15:12,77.97,302.77,0.06935
M3n,15:18,77.93,299.41,0.06970
M3n,15:24,77.63,290.80,0.07070
M3n,15:30,77.07,318.62,0.07346
M3n,15:36,76.20,322.59,0.07501
M3n,15:42,75.30,326.24,0.07877
M3n,15:48,75.17,341.76,0.08101
M3n,15:54,75.87,319.96,0.07347
M3n,16:00,75.05,310.55,0.07595
M3n,16:06,74.92,343.28,0.08051
M3n,16:12,73.47,351.86,0.08474
M3n,16:18,73.58,370.68,0.08775
M3n,16:24,73.27,351.86,0.08572
M3n,16:30,74.17,346.97,0.08244
M3n,16:36,72.69,352.07,0.08556
M3n,16:42,71.98,350.14,0.08555
M3n,16:48,70.26,362.04,0.09095
M3n,16:54,69.07,354.68,0.09033
M3n,17:00,68.67,366.57,0.09457
M3n,17:06,64.69,362.93,0.10057
M3n,17:12,61.54,374.90,0.10737
M3n,17:18,55.27,360.86,0.11257
M3n,17:24,52.67,358.11,0.11446
M3n,17:30,53.53,354.26,0.11309
M3n,17:36,52.51,350.33,0.11385
M3n,17:42,52.80,345.26,0.11328
M3n,17:48,50.89,319.56,0.11636
M3n,17:54,53.01,319.89,0.10758
M3n,18:00,53.56,295.03,0.09831
M3n,18:06,54.91,320.30,0.10895
M3n,18:12,53.39,340.44,0.10857
M3n,18:18,54.35,343.67,0.11123
M3n,18:24,53.26,325.04,0.10956
M3n,18:30,56.22,307.28,0.10330
M3n,18:36,58.10,311.72,0.09732
M3n,18:42,56.35,319.48,0.10466
M3n,18:48,61.04,310.63,0.09213
M3n,18:54,64.04,303.26,0.08481
M3n,19:00,70.41,290.26,0.07375
M3n,19:06,72.01,294.96,0.07024
M3n,19:12,73.53,294.35,0.06824
M3n,19:18,74.75,290.85,0.06598
M3n,19:24,75.76,265.44,0.05989
M3n,19:30,76.45,270.27,0.05941
M3n,19:36,77.06,261.58,0.05688
M3n,19:42,78.47,242.81,0.05120
M3n,19:48,79.55,227.69,0.04686
M3n,19:54,81.21,221.15,0.04526
M3n,20:00,80.77,199.30,0.04014
M3n,20:06,80.73,202.30,0.04302
M3n,20:12,82.10,190.59,0.03787
M3n,20:18,83.06,161.30,0.03179
M3n,20:24,83.93,145.33,0.02853
M3n,20:30,84.64,136.54,0.02698
M3n,20:36,85.00,124.62,0.02428
M3n,20:42,84.55,113.96,0.02255
M3n,20:48,83.98,108.92,0.02201
M3n,20:54,84.54,98.68,0.01966
M3n,21:00,84.86,96.15,0.01935
M3n,21:06,80.83,91.88,0.01813
M3n,21:12,84.34,93.88,0.01835
M3n,21:18,84.79,90.54,0.01832
M3n,21:24,84.63,88.54,0.01763
M3n,21:30,83.83,80.61,0.01672
M3n,21:36,84.62,78.63,0.01619
M3n,21:42,84.43,78.73,0.01633
M3n,21:48,80.57,73.78,0.01723
M3n,21:54,82.56,69.85,0.01547
M3n,22:00,80.40,69.12,0.01672
M3n,22:06,79.86,70.23,0.01533
M3n,22:12,83.73,78.08,0.01679
M3n,22:18,76.90,63.72,0.01425
M3n,22:24,84.80,63.00,0.01433
M3n,22:30,81.77,56.67,0.01442
M3n,22:36,80.56,59.91,0.01461
M3n,22:42,80.61,58.52,0.01410
M3n,22:48,84.14,61.86,0.01508
M3n,22:54,84.46,62.52,0.01455
M3n,23:00,84.42,60.24,0.01448
M3n,23:06,82.22,54.33,0.01414
M3n,23:12,84.21,56.32,0.01354
M3n,23:18,84.12,53.95,0.01333
M3n,23:24,79.87,48.00,0.01329
M3n,23:30,83.77,48.43,0.01271
M3n,23:36,80.85,42.50,0.01201
M3n,23:42,82.05,41.96,0.01293
M3n,23:48,84.38,39.23,0.01225
M3n,23:54,83.75,36.57,0.01146
M3m,00:00,93.41,59.67,0.01158
M3m,00:06,93.03,50.17,0.00981
M3m,00:12,86.91,41.71,0.00896
M3m,00:18,87.99,38.71,0.01238
M3m,00:24,93.53,46.17,0.00911
M3m,00:30,88.10,32.57,0.00823
M3m,00:36,79.11,27.14,0.00643
M3m,00:42,93.73,34.83,0.00805
M3m,00:48,91.25,32.17,0.00754
M3m,00:54,94.25,29.33,0.00651
M3m,01:00,93.27,27.50,0.00617
M3m,01:06,93.72,24.50,0.00577
M3m,01:12,95.85,22.50,0.00548
M3m,01:18,93.67,21.20,0.00604
M3m,01:24,91.85,22.60,0.00576
M3m,01:30,95.23,22.00,0.00565
M3m,01:36,90.73,23.80,0.00731
M3m,01:42,92.21,21.00,0.00634
M3m,01:48,91.59,21.00,0.00599
M3m,01:54,92.19,17.20,0.00483
M3m,02:00,94.75,19.00,0.00513
M3m,02:06,94.06,14.80,0.00468
M3m,02:12,93.83,14.80,0.00474
M3m,02:18,94.29,17.60,0.00593
M3m,02:24,92.89,17.80,0.00547
M3m,02:30,91.64,16.60,0.00615
M3m,02:36,90.23,14.80,0.00561
M3m,02:42,92.61,17.40,0.00572
M3m,02:48,93.85,19.60,0.00556
M3m,02:54,94.90,21.80,0.00709
M3m,03:00,93.94,21.40,0.00575
M3m,03:06,92.01,21.80,0.00578
M3m,03:12,88.45,18.50,0.00422
M3m,03:18,93.77,18.80,0.00532
M3m,03:24,95.34,14.40,0.00474
M3m,03:30,91.02,19.00,0.00669
M3m,03:36,93.64,21.50,0.00606
M3m,03:42,95.78,20.00,0.00599
M3m,03:48,99.65,19.20,0.00590
M3m,03:54,92.88,25.00,0.00726
M3m,04:00,90.89,26.75,0.00847
M3m,04:06,93.16,27.75,0.00904
M3m,04:12,90.16,27.25,0.00795
M3m,04:18,92.84,31.25,0.00820
M3m,04:24,91.77,32.25,0.00891
M3m,04:30,93.42,30.80,0.00965
M3m,04:36,95.24,44.60,0.01107
M3m,04:42,94.38,59.20,0.01188
M3m,04:48,95.76,49.17,0.01053
M3m,04:54,94.85,51.33,0.01089
M3m,05:00,92.84,66.33,0.01327
M3m,05:06,90.05,67.33,0.01709
M3m,05:12,90.74,79.00,0.01663
M3m,05:18,92.00,97.00,0.01905
M3m,05:24,92.81,101.67,0.01785
M3m,05:30,91.84,114.00,0.02014
M3m,05:36,91.54,152.00,0.02598
M3m,05:42,93.07,159.17,0.02693
M3m,05:48,92.07,163.67,0.02758
M3m,05:54,93.56,159.17,0.02643
M3m,06:00,92.48,176.50,0.02939
M3m,06:06,91.62,208.83,0.03658
M3m,06:12,90.67,250.33,0.04293
M3m,06:18,89.84,305.50,0.05157
M3m,06:24,89.81,364.17,0.06091
M3m,06:30,88.15,411.50,0.06895
M3m,06:36,85.14,522.50,0.09160
M3m,06:42,81.33,605.00,0.10995
M3m,06:48,77.61,664.17,0.12637
M3m,06:54,72.83,668.67,0.13707
M3m,07:00,66.74,668.67,0.14896
M3m,07:06,61.78,541.71,0.14779
M3m,07:12,56.39,521.00,0.15079
M3m,07:18,53.57,574.14,0.16488
M3m,07:24,57.56,564.00,0.14575
M3m,07:30,60.22,521.71,0.14260
M3m,07:36,57.06,459.60,0.14855
M3m,07:42,53.85,492.20,0.14666
M3m,07:48,53.49,550.00,0.16010
M3m,07:54,55.69,551.78,0.15635
M3m,08:00,56.91,518.78,0.14719
M3m,08:06,55.67,495.89,0.14538
M3m,08:12,48.65,510.38,0.16651
M3m,08:18,48.48,431.20,0.14982
M3m,08:24,51.10,452.82,0.15190
M3m,08:30,47.18,456.64,0.15875
M3m,08:36,45.02,403.77,0.16369
M3m,08:42,49.60,481.75,0.15959
M3m,08:48,49.01,408.36,0.16230
M3m,08:54,52.85,428.00,0.13126
M3m,09:00,50.10,429.46,0.14225
M3m,09:06,56.22,463.08,0.14908
M3m,09:12,60.42,403.87,0.13533
M3m,09:18,67.05,474.21,0.12003
M3m,09:24,72.73,454.60,0.11183
M3m,09:30,67.51,399.33,0.09889
M3m,09:36,74.96,438.46,0.10626
M3m,09:42,75.69,419.31,0.09703
M3m,09:48,74.00,437.38,0.10867
M3m,09:54,78.34,406.85,0.08979
M3m,10:00,80.93,398.33,0.08598
M3m,10:06,80.15,407.08,0.09204
M3m,10:12,80.82,398.25,0.08251
M3m,10:18,83.06,434.00,0.08319
M3m,10:24,82.88,439.91,0.08440
M3m,10:30,83.96,453.18,0.08528
M3m,10:36,83.87,436.91,0.08147
M3m,10:42,77.92,408.83,0.09884
M3m,10:48,81.65,431.83,0.08511
M3m,10:54,83.32,424.54,0.08362
M3m,11:00,83.73,445.23,0.08499
M3m,11:06,83.54,417.85,0.08231
M3m,11:12,84.51,447.00,0.08342
M3m,11:18,84.57,444.46,0.08312
M3m,11:24,84.27,452.31,0.08462
M3m,11:30,84.46,462.31,0.08629
M3m,11:36,83.48,469.15,0.08799
M3m,11:42,84.14,464.62,0.08557
M3m,11:48,85.31,458.00,0.08373
M3m,11:54,85.21,436.29,0.08319
M3m,12:00,85.42,457.93,0.08279
M3m,12:06,85.32,476.57,0.08590
M3m,12:12,85.82,466.93,0.08309
M3m,12:18,85.57,455.21,0.08216
M3m,12:24,86.02,425.50,0.07559
M3m,12:30,86.84,408.57,0.07318
M3m,12:36,86.47,399.57,0.07149
M3m,12:42,86.87,383.07,0.06650
M3m,12:48,87.21,375.64,0.06586
M3m,12:54,86.65,355.53,0.06606
M3m,13:00,86.09,373.87,0.06609
M3m,13:06,85.91,400.20,0.07048
M3m,13:12,85.54,413.40,0.07293
M3m,13:18,84.68,432.67,0.07773
M3m,13:24,82.30,438.07,0.08132
M3m,13:30,81.86,468.20,0.08666
M3m,13:36,83.65,469.93,0.08455
M3m,13:42,83.69,476.07,0.08693
M3m,13:48,84.40,480.00,0.08639
M3m,13:54,84.41,446.87,0.08125
M3m,14:00,84.54,441.67,0.07969
M3m,14:06,84.27,439.73,0.07912
M3m,14:12,84.15,469.00,0.08318
M3m,14:18,83.63,462.47,0.08535
M3m,14:24,83.70,441.53,0.08032
M3m,14:30,83.30,447.20,0.08164
M3m,14:36,84.00,431.47,0.07883
M3m,14:42,83.84,445.13,0.08125
M3m,14:48,83.55,444.87,0.08083
M3m,14:54,83.99,431.47,0.07933
M3m,15:00,83.41,446.07,0.08175
M3m,15:06,82.31,462.13,0.08631
M3m,15:12,82.37,463.33,0.08624
M3m,15:18,82.65,472.43,0.08710
M3m,15:24,82.12,447.13,0.08718
M3m,15:30,81.50,475.80,0.09171
M3m,15:36,78.47,493.29,0.09722
M3m,15:42,78.77,473.47,0.09865
M3m,15:48,79.49,502.87,0.09649
M3m,15:54,79.48,477.27,0.09031
M3m,16:00,79.13,449.60,0.08994
M3m,16:06,78.55,510.87,0.09965
M3m,16:12,77.94,533.40,0.10298
M3m,16:18,75.12,537.31,0.10860
M3m,16:24,75.19,518.27,0.11165
M3m,16:30,77.96,519.27,0.10114
M3m,16:36,74.81,514.00,0.10850
M3m,16:42,72.04,510.27,0.11169
M3m,16:48,72.08,504.40,0.11257
M3m,16:54,71.78,502.93,0.10764
M3m,17:00,69.14,501.87,0.11590
M3m,17:06,65.94,498.53,0.12588
M3m,17:12,62.04,521.60,0.13093
M3m,17:18,59.90,525.80,0.13102
M3m,17:24,57.48,502.67,0.13294
M3m,17:30,57.95,491.33,0.13374
M3m,17:36,59.40,509.00,0.12940
M3m,17:42,62.84,495.67,0.11679
M3m,17:48,63.57,458.27,0.11302
M3m,17:54,67.02,462.33,0.10629
M3m,18:00,64.49,452.33,0.10925
M3m,18:06,63.12,461.47,0.11830
M3m,18:12,60.31,436.67,0.11026
M3m,18:18,57.79,460.21,0.12369
M3m,18:24,55.95,431.36,0.12542
M3m,18:30,57.87,447.50,0.12248
M3m,18:36,59.34,436.57,0.11823
M3m,18:42,61.85,440.57,0.11428
M3m,18:48,62.48,408.50,0.10460
M3m,18:54,70.32,403.57,0.08816
M3m,19:00,76.25,378.14,0.07375
M3m,19:06,79.66,376.21,0.06926
M3m,19:12,78.82,383.43,0.06937
M3m,19:18,80.87,369.43,0.06522
M3m,19:24,82.15,346.14,0.05952
M3m,19:30,81.29,357.14,0.06302
M3m,19:36,82.57,350.50,0.06034
M3m,19:42,83.33,329.50,0.05601
M3m,19:48,84.03,320.14,0.05442
M3m,19:54,84.46,296.21,0.04968
M3m,20:00,85.82,288.79,0.04737
M3m,20:06,85.63,287.57,0.04737
M3m,20:12,86.57,278.86,0.04538
M3m,20:18,88.32,240.57,0.03809
M3m,20:24,88.30,223.00,0.03549
M3m,20:30,89.50,193.14,0.03065
M3m,20:36,89.54,176.00,0.02843
M3m,20:42,90.42,167.38,0.02636
M3m,20:48,89.67,155.92,0.02479
M3m,20:54,89.93,140.23,0.02246
M3m,21:00,90.73,130.57,0.02227
M3m,21:06,89.88,125.71,0.02005
M3m,21:12,90.62,122.43,0.01926
M3m,21:18,91.27,110.71,0.01764
M3m,21:24,90.17,117.92,0.01882
M3m,21:30,90.97,127.92,0.02006
M3m,21:36,90.60,97.00,0.01692
M3m,21:42,88.34,100.93,0.01978
M3m,21:48,82.41,101.60,0.01735
M3m,21:54,88.51,107.00,0.01855
M3m,22:00,87.10,95.83,0.01749
M3m,22:06,81.80,90.75,0.01547
M3m,22:12,88.52,117.67,0.01891
M3m,22:18,88.45,72.82,0.01380
M3m,22:24,77.34,71.90,0.01485
M3m,22:30,65.16,63.82,0.01345
M3m,22:36,78.33,97.57,0.01580
M3m,22:42,83.95,78.62,0.01456
M3m,22:48,86.55,95.14,0.01960
M3m,22:54,97.08,84.00,0.01389
M3m,23:00,91.99,98.67,0.01562
M3m,23:06,78.88,80.50,0.01339
M3m,23:12,86.98,77.29,0.01297
M3m,23:18,91.22,100.83,0.01623
M3m,23:24,90.21,87.17,0.01561
M3m,23:30,90.28,71.14,0.01211
M3m,23:36,87.77,65.86,0.01213
M3m,23:42,91.89,86.00,0.01428
M3m,23:48,91.55,71.50,0.01229
M3m,23:54,86.35,57.29,0.01103
M3l,00:00,92.02,49.25,0.00908
M3l,00:06,91.94,41.85,0.00781
M3l,00:12,93.72,39.30,0.00731
M3l,00:18,93.43,41.50,0.00735
M3l,00:24,93.53,45.05,0.00772
M3l,00:30,92.51,36.43,0.00721
M3l,00:36,88.27,32.80,0.00621
M3l,00:42,91.56,31.90,0.00708
M3l,00:48,93.77,30.52,0.00599
M3l,00:54,94.07,28.05,0.00626
M3l,01:00,95.09,25.24,0.00526
M3l,01:06,92.62,21.33,0.00515
M3l,01:12,93.95,21.62,0.00501
M3l,01:18,87.79,20.00,0.00612
M3l,01:24,94.53,21.00,0.00533
M3l,01:30,93.96,20.50,0.00495
M3l,01:36,93.89,19.00,0.00441
M3l,01:42,93.69,20.20,0.00519
M3l,01:48,92.98,20.60,0.00503
M3l,01:54,93.51,16.20,0.00487
M3l,02:00,95.21,15.60,0.00464
M3l,02:06,95.02,16.45,0.00459
M3l,02:12,95.55,15.05,0.00446
M3l,02:18,96.40,16.75,0.00483
M3l,02:24,93.37,16.00,0.00454
M3l,02:30,91.10,15.30,0.00485
M3l,02:36,91.84,15.65,0.00470
M3l,02:42,91.84,16.24,0.00520
M3l,02:48,94.86,16.05,0.00466
M3l,02:54,93.53,18.35,0.00536
M3l,03:00,94.03,19.15,0.00477
M3l,03:06,91.87,18.70,0.00537
M3l,03:12,92.28,15.79,0.00527
M3l,03:18,93.79,14.65,0.00450
M3l,03:24,93.59,15.55,0.00499
M3l,03:30,93.42,18.11,0.00520
M3l,03:36,93.84,17.95,0.00536
M3l,03:42,95.45,18.95,0.00556
M3l,03:48,95.72,21.16,0.00586
M3l,03:54,93.90,23.63,0.00601
M3l,04:00,93.63,21.47,0.00552
M3l,04:06,88.31,20.68,0.00550
M3l,04:12,92.32,23.89,0.00648
M3l,04:18,93.59,26.47,0.00717
M3l,04:24,92.13,31.37,0.00745
M3l,04:30,92.70,34.32,0.00802
M3l,04:36,94.39,43.05,0.00924
M3l,04:42,95.01,48.47,0.00994
M3l,04:48,94.02,55.58,0.01155
M3l,04:54,94.82,51.68,0.01049
M3l,05:00,93.26,55.89,0.01179
M3l,05:06,92.60,60.79,0.01288
M3l,05:12,92.36,65.45,0.01293
M3l,05:18,92.13,81.00,0.01562
M3l,05:24,93.22,95.30,0.01700
M3l,05:30,92.32,105.95,0.01733
M3l,05:36,92.88,131.75,0.02170
M3l,05:42,94.56,145.75,0.02307
M3l,05:48,93.07,149.20,0.02460
M3l,05:54,93.54,148.35,0.02422
M3l,06:00,92.04,158.95,0.02613
M3l,06:06,91.72,179.45,0.03008
M3l,06:12,90.62,230.55,0.03939
M3l,06:18,89.88,268.60,0.04548
M3l,06:24,88.91,318.15,0.05292
M3l,06:30,86.37,361.00,0.06104
M3l,06:36,83.42,446.05,0.07815
M3l,06:42,79.40,525.15,0.09552
M3l,06:48,73.13,583.90,0.11481
M3l,06:54,67.92,582.65,0.12399
M3l,07:00,62.49,571.85,0.13183
M3l,07:06,61.04,534.52,0.12970
M3l,07:12,62.21,554.60,0.12861
M3l,07:18,60.24,536.30,0.13069
M3l,07:24,60.38,539.50,0.13177
M3l,07:30,62.08,548.95,0.12773
M3l,07:36,61.47,517.90,0.12624
M3l,07:42,55.47,520.43,0.13223
